study_id,trial_number,trial_mode,box_number,distance_traveled,trial_time
s211,135,2,12,0.8913927623054289,5149
s211,136,1,8,0.710024603266584,2996
s211,137,3,12,0.8904352335899258,3416
s211,138,3,12,1.206357068216824,4893
s211,139,2,8,0.5724688706717653,2889
s211,140,3,12,0.8992296935342803,3716
s211,141,3,8,0.4985264037236907,2230
s211,142,3,8,0.5583184099850382,2304
s211,143,2,12,0.7845686868074896,4556
s211,144,3,12,0.7433384707825781,3091
s211,145,3,12,1.230252542843545,4231
s211,146,2,12,1.2017393516843131,6582
s211,147,3,8,0.5642774212011266,2060
s211,148,4,4,0.44767471072130666,1690
s211,149,2,12,0.5560522637799217,3456
s211,150,1,4,0.33913211522197284,1198
s211,151,1,8,0.5766376740067657,2273
s211,152,3,4,0.3752869140861602,1178
s211,153,3,12,1.0142756554604917,4662
s211,154,2,4,0.26916736211507925,1447
s211,155,2,4,0.3452494436645824,1546
s211,156,3,8,0.6290789864197837,2632
s211,157,1,12,0.9336686533937164,4223
s211,158,2,8,0.4969287441392332,2767
s211,159,4,4,0.43756763706071194,1617
s211,160,4,8,0.6144427502875556,3605
s211,161,2,8,0.47118854253313736,2568
s211,162,1,4,0.393140564439505,1310
s211,163,1,4,0.27379090337211764,951
s211,164,3,8,0.6456676634278478,2265
s211,165,3,12,0.769983852938832,3227
s211,166,1,8,0.4659234794718367,2057
s211,167,3,12,1.0848168240133735,3961
s211,168,2,8,0.6442046051848078,2930
s211,169,3,4,0.3471731725050126,1148
s211,170,2,8,0.5966074902698763,3157
s211,171,3,8,0.7335997712534753,2549
s211,172,3,8,0.46913202097166656,2017
s211,173,3,8,0.6043171448917339,2392
s211,174,2,12,1.2897481531683577,7397
s211,175,1,12,0.8077213068024123,3831
s211,176,3,12,1.1111853915298118,4031
s211,177,4,12,0.7087890223587237,3763
s211,178,3,8,0.6166166300778997,2560
s211,179,3,8,0.8531865649077801,3284
s211,180,1,8,0.4926130453103088,2089
s212,1,3,12,0.8835088189474547,2744
s212,2,3,12,1.1014556355768037,3248
s212,3,1,8,0.762025612167123,2050
s212,4,1,4,0.5728030460442373,1543
s212,5,2,12,4.377999957233228,15496
s212,6,3,8,0.8220813375087986,2067
s212,7,2,4,0.5710111593368588,1899
s212,8,3,8,0.9622915339533172,2087
s212,9,3,4,0.4186265544896169,1236
s212,10,1,4,0.37088026635079135,1063
s212,11,3,4,0.3023687882758105,770
s212,12,3,12,1.0204249032667068,2443
s212,13,3,4,0.3127410535657793,818
s212,14,1,12,0.9749763671892776,2546
s212,15,3,8,0.8795737500034629,2384
s212,16,2,8,0.7252116691869249,2454
s212,17,3,8,0.687762398553063,1827
s212,18,2,4,0.6220159585848305,2655
s212,19,3,12,1.0895294460485203,3234
s212,20,1,4,0.2764492205829809,621
s212,21,1,4,0.3778201883075107,979
s212,22,2,12,2.2010938505017585,8086
s212,23,2,4,0.4109363067428992,1446
s212,24,3,12,0.8465513109351828,2500
s212,25,3,8,0.8800313930074104,2436
s212,26,1,8,0.8168506780815403,1792
s212,27,1,8,0.5577875223152405,1249
s212,28,3,4,0.5110965625198888,1127
s212,29,1,8,0.5469882202418286,1271
s212,30,3,4,0.5296291140883863,912
s212,31,2,12,1.2221576762311686,4210
s212,32,3,4,0.33076179438589876,727
s212,33,1,4,0.386157252221312,843
s212,34,3,8,0.8614677646635908,2012
s212,35,3,4,0.32454834912836583,724
s212,36,3,4,0.5362968020524487,1328
s212,37,1,4,0.6261714794249073,1561
s212,38,1,12,0.8070014297205024,2292
s212,39,3,8,0.632427268651717,1784
s212,40,2,8,1.3880308905798049,4699
s212,41,3,8,0.6706770426881227,1832
s212,42,3,4,0.3170527974200964,603
s212,43,3,12,1.2829665249422817,2878
s212,44,3,4,0.45823785636639386,1003
s212,45,1,4,0.44184369358367465,992
s212,46,3,12,0.9874555262301716,2369
s212,47,1,12,0.9733384798521112,2331
s212,48,1,12,0.7348466275888149,2137
s212,49,3,4,0.44772367898758303,1104
s212,50,3,4,0.3825212982621939,709
s212,51,1,8,0.7117803976496735,1742
s212,52,3,4,0.3514791659038428,878
s212,53,1,8,0.6398418348456073,1612
s212,54,2,8,3.4188557816423435,8600
s212,55,3,12,0.818566469620176,2592
s212,56,3,4,0.33185603104721895,861
s212,57,2,12,1.58922939313463,4018
s212,58,3,8,0.6921114103526257,2042
s212,59,2,12,1.3131660977311015,4966
s212,60,1,4,0.4446305666428173,1217
s212,61,2,4,0.45576077045425806,1534
s212,62,3,12,0.7342085852389509,2255
s212,63,1,4,0.3776138813864683,811
s212,64,3,8,0.7590724532959117,2442
s212,65,3,4,0.36336826737390393,943
s212,66,2,8,0.9746004715792024,3485
s212,67,1,8,0.5212323047778887,1582
s212,68,2,8,0.9470035187633868,3283
s212,69,1,4,0.32668037529647576,928
s212,70,2,8,0.6670048130065498,2630
s212,71,1,12,0.7732614868397989,2323
s212,72,1,12,1.084120979304367,3119
s212,73,2,4,0.3950703422459767,1333
s212,74,1,12,0.9429639746361492,2609
s212,75,3,12,0.8952663686796947,2387
s212,76,3,8,0.7655040089959655,1900
s212,77,3,8,0.5075431712045342,1911
s212,78,3,4,0.3859660449455203,1060
s212,79,2,4,0.793635571016078,2978
s212,80,3,12,0.964342403735606,3098
s212,81,3,8,0.7127261932445951,2256
s212,82,3,12,0.9364666335490036,2659
s212,83,3,12,0.7790371129560392,2194
s212,84,3,12,1.0011103960423813,3104
s212,85,2,4,0.5350356035432664,1611
s212,86,3,12,0.7873119631517201,2553
s212,87,3,4,0.3790165095723007,970
s212,88,3,8,0.5928344017554673,1627
s212,89,3,12,0.917826058359732,2456
s212,90,1,12,0.7632098415349409,2059
s212,91,2,8,0.8888911542111264,2406
s212,92,3,4,0.35387763791750104,884
s212,93,3,4,0.40732639513787205,932
s212,94,2,8,0.7737161265527615,2436
s212,95,2,12,1.580282677071045,4674
s212,96,2,4,0.8180517054098357,2122
s212,97,3,12,0.771076058059782,2019
s212,98,2,8,1.073664620102324,3323
s212,99,3,8,0.5738322504202519,1564
s212,100,3,4,0.4856117396263499,1053
s212,101,1,12,0.8180460712984677,2260
s212,102,3,12,1.0571358120267034,3299
s212,103,2,4,0.33529514787051456,1455
s212,104,2,12,1.8270990592575056,5773
s212,105,2,12,1.980327035034401,5735
s212,106,3,8,0.5570961196324359,1455
s212,107,3,4,0.3828899831139278,799
s212,108,3,8,0.3512383943698135,1031
s212,109,1,12,0.7085643742945983,2299
s212,110,2,12,1.095249005927733,3399
s212,111,1,4,0.6557593708730913,1362
s212,112,2,8,0.7822465013058392,2421
s212,113,2,4,0.5857184664627387,2629
s212,114,3,8,0.6414584945802373,1627
s212,115,3,8,0.6953700473492204,1785
s212,116,3,12,0.8348187749158736,2195
s212,117,1,8,0.6762546692946385,1668
s212,118,3,4,0.3880820510889621,832
s212,119,3,4,0.31055164339393077,726
s212,120,3,4,0.43630687372716886,849
s212,121,2,12,1.509340312998159,4384
s212,122,2,4,0.5649189771242827,1486
s212,123,3,4,0.384203668933257,857
s212,124,3,4,0.44792469054305073,808
s212,125,1,8,0.9671411808774648,1889
s212,126,2,4,0.5097865080301873,1346
s212,127,1,4,0.6374952119846228,1278
s212,128,1,12,0.7008762725233262,1872
s212,129,1,8,0.5333837907572296,1462
s212,130,3,12,0.8358892807083964,2088
s212,131,1,8,0.6273833994922192,1410
s212,132,1,12,0.9512011516548814,2637
s212,133,1,12,0.7710682388044998,2214
s212,134,2,4,0.5290689124362375,1360
s212,135,2,12,3.680092575802133,11029
s212,136,1,8,0.7111791159530804,1865
s212,137,3,12,0.7372125463163915,2053
s212,138,3,12,0.9775216773937638,2049
s212,139,2,8,1.1910272527763943,3100
s212,140,3,12,0.991716956631432,2648
s212,141,3,8,0.5523874706166936,1583
s212,142,3,8,0.6252497502591022,1838
s212,143,2,12,0.9797039374186896,3594
s212,144,3,12,0.7404397542261582,2002
s212,145,3,12,0.8454638059088003,2210
s212,146,2,12,1.957032896991043,6969
s212,147,3,8,0.5650576307185607,1425
s212,148,3,4,0.33212380691483684,915
s212,149,2,12,1.5660360143737488,6788
s212,150,1,4,0.36181517864683693,730
s212,151,1,8,0.4865465670146432,1312
s212,152,3,4,0.472739290635783,1046
s212,153,3,12,0.7585476076976722,1818
s212,154,2,4,0.4824119320990839,2174
s212,155,2,4,0.42932730661081553,1348
s212,156,3,8,0.8539647380927684,2162
s212,157,1,12,0.8577511884487808,2043
s212,158,2,8,0.8161957804569491,2398
s212,159,3,4,0.4062116944023696,719
s212,160,3,8,0.5136238242601624,1125
s212,161,2,8,0.8779247302732872,2765
s212,162,1,4,0.41596263855240995,841
s212,163,1,4,0.31689978643187194,608
s212,164,3,8,0.732215379423081,1540
s212,165,3,12,0.7405265870776593,1962
s212,166,1,8,0.5165584851834466,1233
s212,167,3,12,0.7497221688659075,2011
s212,168,2,8,0.9827182866568448,3177
s212,169,3,4,0.4091556131894026,954
s212,170,2,8,1.408486881425025,5646
s212,171,3,8,0.790800101204424,1690
s212,172,3,8,0.5873796859249897,1387
s212,173,3,8,0.5578792514984754,1441
s212,174,2,12,3.417957583583255,8864
s212,175,1,12,1.1105030539325391,3347
s212,176,3,12,0.839606134249724,2551
s212,177,3,12,1.0465250176246577,2770
s212,178,3,8,0.5680125663765984,1638
s212,179,3,8,0.6594036756750827,1862
s212,180,1,8,0.6868983387921525,1756
s213,1,3,12,0.7107119649376344,4115
s213,2,3,12,0.7863028193888405,3494
s213,3,1,8,0.6164979579223445,2204
s213,4,1,4,0.4022620632029599,1384
s213,5,2,12,2.370257234622923,13654
s213,6,3,8,0.5618060679600629,2189
s213,7,2,4,0.6813872191109133,4306
s213,8,3,8,0.6424284210997959,3051
s213,9,3,4,0.5144072087137718,1633
s213,10,1,4,0.3872075916911683,1651
s213,11,4,4,0.6159237767177743,3794
s213,12,3,12,0.7375371329504091,3283
s213,13,4,4,0.3404726621980988,1650
s213,14,1,12,0.8714332264065178,3275
s213,15,3,8,0.7592913976485083,3122
s213,16,2,8,0.8194423607279101,5153
s213,17,3,8,0.49375478938100126,2379
s213,18,2,4,0.4709822839687133,3079
s213,19,4,12,5.10396192052843,35150
s213,20,1,4,0.2428820383292981,946
s213,21,1,4,0.3759764198343061,1607
s213,22,2,12,2.0497541912004973,20745
s213,23,2,4,0.49493439723617655,4140
s213,24,3,12,0.7263356907089289,3310
s213,25,4,8,1.0698035427625237,8664
s213,26,1,8,0.6216232865320331,2821
s213,27,1,8,0.5558850307536558,2117
s213,28,3,4,0.3880081608146389,1222
s213,29,1,8,0.5417963697325818,1638
s213,30,4,4,0.2508523533201673,1438
s213,31,2,12,1.799383351939304,13763
s213,32,3,4,0.3509513961688457,1220
s213,33,1,4,0.5636993215478384,2082
s213,34,3,8,0.6191243787414653,2510
s213,35,4,4,0.3088589645783114,2456
s213,36,3,4,0.31510488281137355,1397
s213,37,1,4,0.5059418540130489,1510
s213,38,1,12,0.672428211036189,2670
s213,39,4,8,1.1303032191529383,6870
s213,40,2,8,1.2695224191450083,9934
s213,41,3,8,0.5768335846280139,2123
s213,42,3,4,0.3044782974959341,1063
s213,43,4,12,1.8529024254661803,13010
s213,44,3,4,0.4894952388262533,1581
s213,45,1,4,0.40564866672959377,1104
s213,46,3,12,0.869914786947714,2864
s213,47,1,12,0.9027593996719846,3179
s213,48,1,12,0.6209160302742608,2567
s213,49,3,4,0.4611550938990403,1229
s213,50,4,4,0.32397733104700804,2382
s213,51,1,8,0.6505828803163904,1890
s213,52,3,4,0.3490144122734624,1045
s213,53,1,8,0.7294244522259525,2581
s213,54,2,8,2.0420664591472755,14726
s213,55,4,12,1.1255671288266986,9150
s213,56,4,4,0.20919899576462544,1258
s213,57,2,12,1.1420992873541056,8135
s213,58,3,8,0.5758350459874152,1882
s213,59,2,12,1.5787499676005654,11896
s213,60,1,4,0.4143924045763316,1321
s213,61,2,4,0.2881554394526159,1439
s213,62,3,12,1.0009295300601513,2823
s213,63,1,4,0.4235365394167333,991
s213,64,3,8,0.5680798287941974,1706
s213,65,4,4,0.285690970749318,1843
s213,66,2,8,0.9717408447098967,6503
s213,67,1,8,0.6874497134915877,2149
s213,68,2,8,1.4294703969708829,9898
s213,69,1,4,0.3036342268620574,1067
s213,70,2,8,1.23722960755125,11483
s213,71,1,12,0.8381578196664098,3219
s213,72,1,12,0.7752820466070948,3228
s213,73,2,4,0.3278157724884245,2001
s213,74,1,12,0.7421530065159794,2878
s213,75,3,12,0.6998122015701576,3015
s213,76,3,8,0.6318190252734597,2216
s213,77,4,8,0.6111688494519121,2497
s213,78,4,4,0.4305571739376438,3054
s213,79,2,4,0.30409337285052074,1138
s213,80,3,12,0.7424111237406787,3433
s213,81,4,8,0.47101460147575885,2242
s213,82,3,12,0.6827167625359092,2705
s213,83,3,12,0.900246232303112,3173
s213,84,3,12,0.8101658446865349,3129
s213,85,2,4,1.02323974342434,8457
s213,86,4,12,2.3898729284333,12663
s213,87,4,4,0.35008178802760037,1614
s213,88,3,8,0.6204158263953398,2073
s213,89,3,12,0.7128444257289394,2833
s213,90,1,12,0.7192235172940795,2633
s213,91,2,8,0.9747454787883768,5775
s213,92,4,4,0.7724456463419834,2933
s213,93,4,4,0.40570518029793945,1830
s213,94,2,8,1.7235398914145936,9648
s213,95,2,12,1.2691575056539062,8366
s213,96,2,4,0.2915651721634709,2102
s213,97,3,12,0.9668933628595748,3552
s213,98,2,8,1.2182531823062022,6741
s213,99,3,8,0.5603903077076984,2160
s213,100,4,4,0.2709521547252442,1623
s213,101,1,12,0.8458444581343124,2912
s213,102,3,12,0.7237510255857007,3114
s213,103,2,4,0.19003766548269624,1127
s213,104,2,12,1.5582320361839357,6830
s213,105,2,12,2.7530649031142285,13352
s213,106,3,8,0.627804814002196,2070
s213,107,4,4,0.6046780947394319,2126
s213,108,3,8,0.32109563792112655,1294
s213,109,1,12,0.69262300433779,2439
s213,110,2,12,2.1968892385718957,11778
s213,111,1,4,0.4616036932030189,1315
s213,112,2,8,0.9645925773988338,5735
s213,113,2,4,0.2086017491151199,1226
s213,114,3,8,0.45444393922278226,2140
s213,115,3,8,0.6075929456267612,1928
s213,116,4,12,4.222432358329705,25719
s213,117,1,8,0.718156659533352,2448
s213,118,3,4,0.4056518385129501,1232
s213,119,4,4,0.6152983716982954,3193
s213,120,3,4,0.439615895152895,1312
s213,121,2,12,2.71081018676859,16350
s213,122,2,4,0.6726591182483056,3048
s213,123,3,4,0.35470683580719836,1319
s213,124,4,4,0.8017802285165424,3103
s213,125,1,8,0.6858282777686997,2288
s213,126,2,4,0.7395219167555168,3041
s213,127,1,4,0.4243356995657589,1242
s213,128,1,12,0.7571044273749958,3093
s213,129,1,8,0.6021865293285261,1970
s213,130,3,12,0.713274479445862,2910
s213,131,1,8,0.5992594472840704,1819
s213,132,1,12,0.8159323897974887,2735
s213,133,1,12,0.7817731286909317,2943
s213,134,2,4,0.6339693621560247,2754
s213,135,2,12,1.3680608525771687,8108
s213,136,1,8,0.573042660936143,2107
s213,137,3,12,0.8299217210785866,2802
s213,138,3,12,0.7568711776351849,3431
s213,139,2,8,1.0999709272425766,10303
s213,140,3,12,0.7712663053570264,3482
s213,141,3,8,0.4684281522044426,1929
s213,142,4,8,0.5560509408298833,2590
s213,143,2,12,1.5120890129999962,6845
s213,144,3,12,0.7517742194758567,2477
s213,145,3,12,0.7866388828762486,2927
s213,146,2,12,1.996863148590918,8930
s213,147,3,8,0.575538833025816,1790
s213,148,4,4,0.9194110281614998,3111
s213,149,2,12,2.3594721214976753,15225
s213,150,1,4,0.3239914440415178,958
s213,151,1,8,0.422977700957251,1534
s213,152,3,4,0.36678126937015937,878
s213,153,3,12,0.9979369407862518,3667
s213,154,2,4,0.3485966688663063,2623
s213,155,2,4,0.2841613424426284,1380
s213,156,3,8,0.6538487471193559,2047
s213,157,1,12,0.8598462706103023,2716
s213,158,2,8,0.8788284032462901,4509
s213,159,3,4,0.32224828185750676,929
s213,160,4,8,1.9391687846407617,8902
s213,161,2,8,1.421089799022077,7353
s213,162,1,4,0.40195428581638726,937
s213,163,1,4,0.30605300541072644,1084
s213,164,3,8,0.7127085983341865,1888
s213,165,3,12,0.7978296088049118,2779
s213,166,1,8,0.4677178738871745,1501
s213,167,3,12,0.8486771403289138,2819
s213,168,2,8,1.1101687268529326,6205
s213,169,3,4,0.3457686280243317,1006
s213,170,2,8,1.157329476845646,5939
s213,171,3,8,0.6874403054344157,2227
s213,172,3,8,0.4327404715528883,1349
s213,173,3,8,0.5416010937388204,1805
s213,174,2,12,2.7843617850069915,12594
s213,175,1,12,0.7887366078761865,2897
s213,176,3,12,1.0347395748156312,3622
s213,177,4,12,2.019072109652208,15536
s213,178,3,8,0.4921382484255214,1731
s213,179,3,8,0.8451733671745844,2621
s213,180,1,8,0.5070003349248303,1707
s301,1,3,12,0.7848420103761582,3992
s301,2,4,12,2.186216977937267,8980
s301,3,1,8,0.5944853391970469,2232
s301,4,1,4,0.3630574117962824,1064
s301,5,2,12,1.9696536876864277,8323
s301,6,3,8,0.6616664537460532,2613
s301,7,2,4,0.5870984034962051,1893
s301,8,3,8,0.5607638294326132,2288
s301,9,4,4,1.564389736971595,7665
s301,10,1,4,0.3797080443887464,1211
s301,11,4,4,0.2684301536851752,1246
s301,12,3,12,0.664480367218732,2617
s301,13,4,4,0.4735635981826426,1535
s301,14,1,12,1.214975290606799,4853
s301,15,4,8,1.5472765218439244,6469
s301,16,2,8,3.85403449368503,21624
s301,17,3,8,0.4741638515290113,2024
s301,18,2,4,0.4637665319927003,1911
s301,19,4,12,2.045909046428804,7508
s301,20,1,4,0.2203672649686036,981
s301,21,1,4,0.5981939355692895,1962
s301,22,2,12,2.03447915817763,9446
s301,23,2,4,0.3690767052923833,1602
s301,24,3,12,0.8704837992095775,3345
s301,25,4,8,1.5076526951993483,5011
s301,26,1,8,0.6754968204878782,1935
s301,27,1,8,0.6585442680485278,2400
s301,28,4,4,1.5399311458206115,4397
s301,29,1,8,0.5639966004103505,2127
s301,30,3,4,0.4472899647274334,1353
s301,31,2,12,3.9782142516750794,20638
s301,32,3,4,0.30729316310440297,1154
s301,33,1,4,0.38851626226655456,1093
s301,34,3,8,0.6486995681164394,1963
s301,35,3,4,0.3132281535581603,1058
s301,36,4,4,0.4782030634904549,1572
s301,37,1,4,0.4717614465434704,1157
s301,38,1,12,0.8716423591690552,2337
s301,39,3,8,0.6576276308776096,2060
s301,40,2,8,1.494839134483195,4608
s301,41,3,8,0.6383435430051867,1739
s301,42,4,4,0.467518244094071,1498
s301,43,3,12,1.08405779180663,3073
s301,44,4,4,0.7122328892474816,1813
s301,45,1,4,0.4909121481133384,1571
s301,46,3,12,0.9572746975281732,2942
s301,47,1,12,0.911630900869801,2339
s301,48,1,12,0.7629565598806792,2212
s301,49,3,4,0.4135347046241766,1012
s301,50,3,4,0.40708409856548666,1019
s301,51,1,8,0.8892444219641973,2602
s301,52,3,4,0.4291176542934433,817
s301,53,1,8,1.023495714725112,2703
s301,54,2,8,2.234006102968302,7685
s301,55,3,12,0.8004271603049901,2561
s301,56,3,4,0.46543192221882607,1482
s301,57,2,12,5.1679162922985675,20039
s301,58,3,8,0.5856032073223301,1769
s301,59,2,12,2.7030799840735913,11501
s301,60,1,4,0.2790400843620756,984
s301,61,2,4,0.9970901126715664,3396
s301,62,3,12,0.7599754319359638,2059
s301,63,1,4,0.34563694908011056,893
s301,64,4,8,1.0716600198545114,4689
s301,65,3,4,0.3967978138221138,924
s301,66,2,8,0.7794250789370019,3015
s301,67,1,8,1.031920851314896,2838
s301,68,2,8,0.7728150014249643,2897
s301,69,1,4,0.4762489588673993,1095
s301,70,2,8,0.8354991674457752,3684
s301,71,1,12,0.9998721878748602,3006
s301,72,1,12,0.915876594648044,2648
s301,73,2,4,0.6167474609338919,2039
s301,74,1,12,1.118398256805448,3009
s301,75,3,12,0.7331306862694155,3124
s301,76,4,8,0.5685657023045076,2070
s301,77,3,8,0.9073730300233682,2918
s301,78,4,4,0.40059622727192873,1724
s301,79,2,4,0.933526805130496,3729
s301,80,3,12,0.8945058926580737,3443
s301,81,3,8,0.6699876090471621,2900
s301,82,4,12,0.715397720520812,3543
s301,83,4,12,1.0040517891038172,6249
s301,84,3,12,0.8860468792340389,3032
s301,85,2,4,0.7333453435210721,2719
s301,86,3,12,0.7733852907984772,2989
s301,87,3,4,0.5773354007268936,1885
s301,88,4,8,1.1251126168937582,4352
s301,89,3,12,0.8087881175445916,3124
s301,90,1,12,0.9433058857566256,3603
s301,91,2,8,0.769320918513596,3440
s301,92,3,4,0.440703062878905,1659
s301,93,4,4,0.4652820013902255,2101
s301,94,2,8,1.43290789411792,6677
s301,95,2,12,1.9311593591474308,8309
s301,96,2,4,0.4069608312425769,1591
s301,97,3,12,1.0048307299647818,3547
s301,98,2,8,1.4444088487519162,4934
s301,99,3,8,0.6971307776965782,2743
s301,100,3,4,0.3835366082295567,1068
s301,101,1,12,1.0405149952751862,3765
s301,102,4,12,1.724293987290345,6303
s301,103,2,4,0.33399701888726635,1743
s301,104,2,12,1.9211123717827996,7925
s301,105,2,12,2.5649811432528846,10247
s301,106,3,8,0.5440370372619151,1895
s301,107,3,4,0.39129684928726294,1211
s301,108,4,8,0.9989974281057298,4911
s301,109,1,12,0.8854950938815346,3276
s301,110,2,12,1.3925988042417377,6433
s301,111,1,4,0.4452929183777017,1584
s301,112,2,8,0.7223980367737959,4145
s301,113,2,4,0.6344127444386068,3055
s301,114,3,8,0.5375854695811392,1981
s301,115,3,8,0.8662773186276742,3252
s301,116,3,12,1.1704823731811538,4521
s301,117,1,8,0.6488132404259189,2419
s301,118,4,4,0.8062841390352307,2981
s301,119,4,4,0.7477945154199754,2840
s301,120,3,4,0.39367600390598767,1312
s301,121,2,12,1.5834471003101096,5904
s301,122,2,4,0.5268553116122976,1696
s301,123,3,4,0.32098361978514695,1046
s301,124,3,4,0.4301641115705407,1265
s301,125,1,8,0.6495068671054703,2369
s301,126,2,4,0.5869581064867719,1753
s301,127,1,4,0.46823681023045977,1403
s301,128,1,12,0.6007005129056234,2532
s301,129,1,8,0.8016088244461066,2712
s301,130,3,12,0.8612076654744635,3857
s301,131,1,8,0.6855228501874467,2184
s301,132,1,12,0.9534464497300092,3196
s301,133,1,12,0.536098181882856,2478
s301,134,2,4,0.3873899320123974,1297
s301,135,2,12,1.7854092494614962,7814
s301,136,1,8,0.5760815477124274,2018
s301,137,3,12,0.7656750252900997,2582
s301,138,3,12,1.1215783862971451,3335
s301,139,2,8,0.9674797599623162,3704
s301,140,3,12,0.965849826042095,3418
s301,141,4,8,0.6617506231345637,3111
s301,142,3,8,0.7048878983386013,1941
s301,143,2,12,0.7077582562541159,2405
s301,144,3,12,0.954306239947636,2920
s301,145,4,12,1.7929722339058487,7722
s301,146,2,12,4.247552440962904,17389
s301,147,3,8,0.646261320666811,2278
s301,148,3,4,0.2868431030265102,800
s301,149,2,12,1.1624831223017094,4278
s301,150,1,4,0.4221661330642005,1182
s301,151,1,8,0.5717048039128086,1913
s301,152,3,4,0.33261999455837127,730
s301,153,3,12,0.6451524422281385,2469
s301,154,2,4,0.6409098286315337,2609
s301,155,2,4,0.5262890989660509,1861
s301,156,3,8,0.6854303500521708,2043
s301,157,1,12,0.7670216462812867,2607
s301,158,2,8,0.9367788688792794,4235
s301,159,3,4,0.33733341939119493,876
s301,160,3,8,0.74570713922569,2339
s301,161,2,8,0.8652652353382599,3310
s301,162,1,4,0.5194781365323977,1265
s301,163,1,4,0.34219145840875925,806
s301,164,3,8,0.5988732361602976,1826
s301,165,3,12,1.092605508884617,3965
s301,166,1,8,0.7976681399720329,2954
s301,167,3,12,0.816633315693006,2897
s301,168,2,8,0.8646223508292965,4604
s301,169,3,4,0.4509984223860632,1194
s301,170,2,8,0.7632807012808647,3049
s301,171,3,8,0.6512510153025651,2206
s301,172,3,8,0.509642936354655,1884
s301,173,3,8,0.527349214926395,1922
s301,174,2,12,2.4362748677538497,10224
s301,175,1,12,0.8004537469074204,2666
s301,176,3,12,0.9012548716859284,3361
s301,177,4,12,1.7247450420027128,6900
s301,178,3,8,0.5963478149828154,2348
s301,179,4,8,0.7915373443017024,2829
s301,180,1,8,0.4904342936007283,1956
s302,1,3,12,1.142157928265141,3936
s302,2,3,12,1.0826354839087615,4022
s302,3,1,8,0.602645014069319,2262
s302,4,1,4,0.47159061064385266,1673
s302,5,2,12,10.503901653474498,100001
s302,6,4,8,0.6850109677542875,8608
s302,7,2,4,1.0077315601502936,9338
s302,8,3,8,0.75244725043623,2945
s302,9,4,4,1.143358090457621,9610
s302,10,1,4,0.3956312761272164,1310
s302,11,4,4,0.3221657051787421,1879
s302,12,3,12,0.8073074191083576,2304
s302,13,4,4,0.34934419341620626,1771
s302,14,1,12,0.8601484693422933,2433
s302,15,4,8,1.5854636102561863,9851
s302,16,2,8,0.8722283210960611,3868
s302,17,3,8,0.5842557853144545,1866
s302,18,2,4,0.6463977043039659,2946
s302,19,3,12,1.3517438196817408,3999
s302,20,1,4,0.20391324370720665,729
s302,21,1,4,0.4315797002891338,1308
s302,22,2,12,1.8354566618528536,7952
s302,23,2,4,0.7065193969393623,2813
s302,24,3,12,1.0010763657904382,4014
s302,25,4,8,1.6428920707861696,9671
s302,26,1,8,0.9994548744780112,2932
s302,27,1,8,0.5888437351457357,1885
s302,28,4,4,0.5598755525683412,2552
s302,29,1,8,0.47578940700622047,1465
s302,30,4,4,0.3313697589323418,2229
s302,31,2,12,1.463299605175607,11074
s302,32,4,4,0.2817572568294221,1574
s302,33,1,4,0.6736435874529118,1597
s302,34,4,8,2.6062459672746017,13688
s302,35,4,4,0.3618069040438511,1706
s302,36,4,4,0.1950013314952813,1108
s302,37,1,4,0.45004020431179687,1184
s302,38,1,12,1.1046178757704617,3115
s302,39,4,8,0.8159920376600623,4037
s302,40,2,8,2.0820073621015496,12901
s302,41,4,8,1.3485713600779998,8643
s302,42,4,4,0.5991996134004299,4872
s302,43,4,12,0.5488796140534308,7173
s302,44,4,4,0.5268268304473455,3530
s302,45,1,4,0.3843592959193214,1137
s302,46,3,12,0.9073314024622114,2821
s302,47,1,12,0.8034143797618132,2679
s302,48,1,12,1.1044022968180232,3536
s302,49,3,4,0.3697978298101807,1338
s302,50,3,4,0.3812576008614869,1093
s302,51,1,8,0.857415709319566,2579
s302,52,4,4,0.5473158666421333,4780
s302,53,1,8,0.8313025851343273,3096
s302,54,2,8,1.1185277549352788,7120
s302,55,4,12,0.44877235779383307,3868
s302,56,4,4,0.18122277850391225,1103
s302,57,2,12,1.616537304862984,7112
s302,58,4,8,1.5709965197497966,5569
s302,59,2,12,1.7678455802298951,7314
s302,60,1,4,0.3263412184963826,1177
s302,61,2,4,0.555703856096048,3084
s302,62,4,12,1.4367519073608053,6997
s302,63,1,4,0.3295471600057861,906
s302,64,3,8,0.6235633355602459,1839
s302,65,4,4,0.44524661603699567,2471
s302,66,2,8,0.684206771986054,3266
s302,67,1,8,0.7162215062323882,2271
s302,68,2,8,1.655735680952216,10685
s302,69,1,4,0.41989012415396,1771
s302,70,2,8,0.4681715341518303,2230
s302,71,1,12,0.9701207599298616,3809
s302,72,1,12,0.8271137997124484,3127
s302,73,2,4,0.6379686061288355,3806
s302,74,1,12,0.9681751941393492,3541
s302,75,4,12,1.557985232826496,7595
s302,76,3,8,0.7257044609690567,2249
s302,77,4,8,1.304214232767816,7202
s302,78,4,4,0.35772175328120104,1433
s302,79,2,4,0.4060870175006926,1763
s302,80,3,12,0.9602970786290596,2986
s302,81,4,8,1.728621512434651,7586
s302,82,4,12,0.6916358176136065,4585
s302,83,3,12,1.0464892987601004,3232
s302,84,3,12,0.9767595183491566,2979
s302,85,2,4,0.3677244069498706,2345
s302,86,4,12,3.1900824272986723,15168
